series_id,mean_abs_rel_change,ofv_reference_params,ofv_recalibrated,recalib_snw_dth,recalib_snw_att,recalib_snw_pmf,recalib_snw_amf,recalib_sl0_dth,recalib_sl0_pwp,recalib_sl0_fcy,recalib_sl0_bt0,recalib_urr_dth,recalib_lrr_dth,recalib_urr_wsr,recalib_urr_ulc,recalib_urr_tdh,recalib_urr_tdr,recalib_urr_ndr,recalib_urr_uct,recalib_lrr_dre,recalib_lrr_lct
393,0.06829479,0.09079331159591675,0.09041905403137207,0.0,-0.006823246,0.5072414,0.044156194,99.411415,119.04807,156.46396,3.0010233,1.8013954,0.73171496,0.9995926,0.17500572,121.93322,0.5889164,2.312007e-06,1.0941973e-06,0.009158037,7.87996e-08
394,0.06568481,0.09368608891963959,0.09336425364017487,0.0,-0.0057786345,0.5189301,0.04537484,99.894745,686.4084,165.2889,3.1172507,1.545119,1.0405136,0.99997556,0.17849116,84.41403,0.7134953,6.1544233e-07,8.7665336e-07,0.009330806,2.998053e-08
395,0.06474544,0.09061737358570099,0.09044086188077927,0.0,-0.0057488685,0.5293929,0.044160984,99.98456,698.81,166.94987,2.9140928,1.538553,1.0441294,0.9999386,0.17682464,126.631325,0.74725056,3.3571976e-07,1.041504e-07,0.009116078,3.2244079e-09
396,0.06496869,0.09570919722318649,0.09735061973333359,0.0,-0.0057628895,0.46829155,0.047135267,97.615234,668.1859,152.28444,3.088882,3.046834,0.0031491339,0.9993366,7.6294214e-07,38.0345,0.013560605,0.006673214,2.6777974e-07,0.37223917,0.42788833
397,0.06776826,0.09268499910831451,0.09244690090417862,0.0,-0.005860645,0.5315715,0.043712873,99.88271,638.0068,162.76912,2.9853575,1.6554554,0.9323061,0.99952596,0.17779991,29.265488,0.4532696,6.2451164e-07,1.6858378e-07,0.009292979,2.8470344e-08
398,0.06967401,0.09098084270954132,0.09046011418104172,0.0,-0.0057058316,0.4888165,0.051862065,99.88683,663.59,167.31868,2.9355807,1.891088,0.6856856,0.9999848,0.17694727,87.937355,0.2686197,1.2534467e-06,5.2037325e-07,0.009295518,4.4179456e-09
399,0.064658456,0.09170909970998764,0.09153316915035248,0.0,-0.005469002,0.55140746,0.04155763,99.89545,669.20447,166.33699,2.9769769,1.721955,0.8947464,0.99973553,0.17534138,80.82554,0.59807765,4.1687247e-07,3.1440593e-06,0.009210464,1.4938469e-07
400,0.06491572,0.09226600080728531,0.09207800775766373,0.0,-0.0055088927,0.54266214,0.042776678,99.95877,698.1484,165.83879,3.1018643,1.6358517,0.9926696,0.9999821,0.17828049,37.90524,0.60917217,4.521213e-07,1.6449121e-06,0.009182549,2.8233163e-08
401,0.06613475,0.09439491480588913,0.09394102543592453,0.0,-0.007300077,0.52506405,0.04233585,99.87007,689.8624,164.20042,2.8956575,1.6416967,0.99522483,0.9999325,0.18031222,115.482315,0.03820267,3.9456862e-07,1.594015e-06,0.008901256,1.8193727e-07
402,0.06621323,0.09205538779497147,0.09192712604999542,0.0,-0.0055651236,0.5197387,0.047383856,99.982445,646.03674,163.59949,2.911496,1.4515119,1.0790677,0.9999704,0.17506482,75.138275,0.31970987,9.095338e-07,1.3957416e-06,0.00930143,2.6570588e-08
403,0.066354096,0.0910407155752182,0.0906982272863388,0.0,-0.0060690697,0.51432526,0.05132869,99.99011,687.88983,168.05896,2.959084,1.8847809,0.7517233,0.9998307,0.17681332,93.66724,0.4299587,2.6090794e-07,2.9928149e-06,0.0091915885,3.242181e-07
404,0.06683235,0.09057808667421341,0.09049375355243683,0.0,-0.006982763,0.52516776,0.04688881,99.98089,694.2492,166.45515,2.953951,1.9056228,0.6755092,0.99968964,0.1771258,30.401281,0.33913997,5.2364715e-07,9.688679e-07,0.009230558,2.8009877e-08
405,0.06754191,0.09085669368505478,0.09072956442832947,0.0,-0.0072924206,0.5251798,0.04556318,99.94242,671.8611,166.0809,2.9185627,1.4407156,1.0730067,0.9999227,0.17171244,113.95913,0.22231308,5.5717413e-07,3.1375626e-07,0.009092411,2.109569e-09
406,0.06982177,0.09162800759077072,0.091463103890419,0.0,-0.006842617,0.5255857,0.0444016,99.9643,687.3457,162.62721,3.0369885,1.2969487,1.2852248,0.99997836,0.17244253,85.94688,0.06559957,3.3507132e-07,6.7280905e-07,0.009109127,3.7483098e-08
407,0.068298995,0.09300824254751205,0.09263749420642853,0.0,-0.005651176,0.5656709,0.03814123,99.911896,696.7353,163.0821,2.9738982,1.1758126,1.4002013,0.9997949,0.17865315,159.95422,0.4483003,7.183354e-07,1.9828392e-06,0.008963009,1.0864445e-07
408,0.066697724,0.09216244518756866,0.09184641391038895,0.0,-0.0055028093,0.53452826,0.04672491,99.99793,586.973,165.84973,2.91117,1.5362681,0.99422485,0.999719,0.18105693,138.61377,0.7048151,1.0784076e-07,1.7188135e-07,0.009300119,1.7208913e-09
409,0.06574707,0.09181870520114899,0.0917070284485817,0.0,-0.005549523,0.52875096,0.046111315,99.97728,589.83356,165.19339,3.0043635,1.731531,0.8168163,0.99863553,0.17655964,96.652695,0.6097866,4.0774952e-07,4.84334e-08,0.009310404,1.8254022e-08
410,0.06799046,0.0917525365948677,0.0915827751159668,0.0,-0.0064273584,0.5352136,0.045200724,99.88084,674.32135,166.67072,2.8939667,1.770309,0.7869579,0.99907804,0.17521119,129.99689,0.4317353,7.129917e-07,2.0455652e-06,0.009162479,8.870917e-08
411,0.064805254,0.09075935930013657,0.09022567421197891,0.0,-0.0066597187,0.54764146,0.042548887,99.74107,696.5699,166.38441,2.8196287,1.6852403,0.9405946,0.99945307,0.17465936,95.22142,0.6094284,2.688519e-07,1.2009266e-06,0.009010218,1.09336966e-07
412,0.067905344,0.0917452871799469,0.0913769081234932,0.0,-0.006906933,0.5508512,0.041863907,99.65162,598.8627,166.83678,2.8813548,1.8876138,0.8809028,0.99945295,0.17165229,76.83763,0.14740664,1.4178022e-06,7.973123e-06,0.009146698,3.2205273e-07
413,0.066721275,0.09363993257284164,0.09359146654605865,0.0,-0.0056449506,0.5255277,0.043478027,99.8599,116.58016,154.02184,3.024385,1.5595937,0.99442804,0.9995339,0.1790252,89.000916,0.20373507,3.7152793e-06,6.967501e-06,0.009095195,1.3172308e-07
414,0.06648833,0.08946295082569122,0.08924341946840286,0.0,-0.006743886,0.53745496,0.045356795,99.72598,675.36346,163.26642,2.89812,1.6981434,0.74076694,0.9995596,0.17686096,177.25008,0.2706145,4.9739e-06,6.6440793e-07,0.009210153,4.091164e-08
415,0.06645161,0.09539689123630524,0.09533925354480743,0.0,-0.0054902984,0.5325871,0.04500612,99.99535,688.3557,165.26903,3.0162704,1.8744248,0.5929553,0.99118394,0.18278694,93.27742,0.47576225,1.7643106e-06,3.6617832e-06,0.009178722,4.645691e-07
416,0.0701106,0.09426793456077576,0.0936499834060669,0.0,-0.0060154703,0.5155426,0.045296606,99.97797,577.07434,161.05507,3.0595887,1.4593389,0.9617039,0.9993602,0.18014239,23.053095,0.28528005,4.6990385e-07,7.1869545e-06,0.009268679,9.035082e-08
417,0.06841988,0.09061898291110992,0.09043273329734802,0.0,-0.005830064,0.53993297,0.0413939,99.97988,640.95715,163.56284,3.020513,1.6588483,0.8760943,0.9999218,0.17527556,155.53137,0.18850526,5.355318e-07,7.8120536e-07,0.009265597,3.2584772e-08
418,0.06393487,0.09087325632572174,0.08989330381155014,0.0,-0.005464793,0.5398332,0.04748408,99.429306,609.6708,166.985,2.734395,1.0968261,1.4019703,0.9990859,0.17806341,128.69916,0.8907825,1.1736303e-07,1.27894355e-05,0.009150138,3.743044e-07
419,0.06485863,0.09403081238269806,0.09400974959135056,0.0,-0.0056650885,0.51444584,0.047373004,99.80293,691.5396,164.6958,2.9259963,1.7166008,0.76088756,0.99968565,0.18071681,157.46786,0.5216764,1.8691877e-06,8.106203e-06,0.009163236,3.6966757e-08
420,0.06710929,0.09252794086933136,0.09239621460437775,0.0,-0.0055195293,0.53786755,0.04362113,99.95142,694.72296,162.9114,3.0445073,1.3804882,1.221961,0.99998367,0.17491537,121.79636,0.30158803,3.1829336e-07,2.7168915e-07,0.009118777,1.9965041e-08
421,0.066019684,0.09161698073148727,0.09145379066467285,0.0,-0.0061827684,0.53005403,0.04488847,99.727196,430.54706,164.23892,2.9243479,1.7732588,0.8390092,0.9996957,0.17854531,123.2202,0.38999712,1.0241581e-07,2.0412935e-07,0.00903843,4.0977543e-08
422,0.06623245,0.09394396096467972,0.09390205144882202,0.0,-0.005488356,0.51894873,0.046314612,99.90201,687.5699,164.76627,2.9772005,1.9208088,0.71170044,0.9998922,0.17783073,77.2444,0.25783974,4.3833052e-07,9.3507595e-07,0.009212562,2.6689286e-09
423,0.0649528,0.09339830279350281,0.09250614047050476,0.0,-0.0066307564,0.5822687,0.03749244,99.951126,698.31714,164.55666,2.9431596,1.3559269,1.1538445,0.999214,0.17740989,174.05211,0.042788617,3.273561e-07,2.2803656e-06,0.0089786425,2.465075e-08
424,0.0675824,0.09237701445817947,0.09198977798223495,0.0,-0.0057267123,0.5162566,0.04406981,99.97729,628.68475,166.14305,2.8968081,1.3231809,1.2761647,0.9993431,0.17629308,79.26184,0.5534141,6.5652296e-07,5.7433823e-07,0.009069061,5.1226806e-08
425,0.06551012,0.09279290586709976,0.09219317138195038,0.0,-0.006372405,0.53793955,0.03834931,99.686874,698.68506,164.07365,2.840834,1.529955,1.0451889,0.9999817,0.17448422,60.285732,0.13965857,9.1853474e-07,2.8755614e-06,0.008880847,1.8413232e-07
426,0.06601364,0.09023287892341614,0.09009755402803421,0.0,-0.005574068,0.516133,0.047886264,99.962105,420.41562,165.81554,2.9700449,1.5723002,0.8773076,0.9996829,0.17565946,72.6617,0.67495394,6.228266e-08,2.20984e-06,0.009274346,2.3484837e-08
427,0.06676362,0.09177172929048538,0.09351832419633865,0.0,0.08495878,0.62624955,0.033179067,99.90675,696.84937,164.21893,2.7828813,1.8183821,0.73137534,0.9999896,0.17997074,127.73844,0.53748214,1.4947607e-07,1.5640151e-06,0.00860386,2.2813317e-08
428,0.06471705,0.08958400040864944,0.08916402608156204,0.0,-0.0058163,0.5582138,0.041463375,99.83166,675.8958,164.75319,2.9385846,1.8505579,0.6953549,0.9998229,0.17300653,93.39456,0.28682676,4.5985726e-07,6.564844e-07,0.009311589,1.4477963e-07
429,0.066754475,0.09383218735456467,0.09329535812139511,0.0,-0.0055149547,0.49631813,0.04883049,99.96597,688.68896,166.13776,2.8723192,1.5402834,1.0524734,0.99995005,0.1795006,108.172905,0.74828374,1.9119209e-07,4.769725e-07,0.009113487,3.4174052e-10
430,0.06598773,0.08999884128570557,0.08975110203027725,0.0,-0.0055850935,0.5157509,0.049841326,99.97188,637.29297,167.41771,2.8668025,1.5733796,0.9780085,0.99997514,0.17564669,167.74165,0.27015665,4.8307186e-08,2.0586218e-07,0.009212611,5.6075415e-08
431,0.06605886,0.08896937966346741,0.08889950811862946,0.0,-0.005606836,0.5393682,0.04286148,99.960106,699.7149,165.5176,2.982899,1.8478296,0.697501,0.9997488,0.17445242,164.17859,0.6316753,3.0190872e-08,7.91361e-07,0.009274912,3.7030432e-09
432,0.06488994,0.09175550937652588,0.09152489900588989,0.0,-0.005624054,0.5147888,0.05003813,99.97679,698.9247,167.65662,2.8852239,1.741503,0.82626384,0.9997063,0.17875078,51.866627,0.2714731,9.2870675e-07,5.314517e-07,0.0092162425,3.2316706e-08
433,0.06709314,0.09199804067611694,0.09162019193172455,0.0,-0.0055005476,0.504114,0.046466734,99.960266,694.59015,164.68727,2.9730241,1.5253239,1.049781,0.9999855,0.17998908,80.315315,0.9365765,9.69702e-08,1.4959416e-07,0.00922816,2.1313392e-08
434,0.06415371,0.09087717533111572,0.09068963676691055,0.0,-0.0056525497,0.5350238,0.04627335,99.92171,699.7755,164.49107,2.9835198,1.8742648,0.7319755,0.9997834,0.17604353,20.763203,0.35970756,1.1839879e-07,2.291366e-07,0.009246438,6.9301733e-09
435,0.06415595,0.08899065107107162,0.08863484859466553,0.0,-0.0065885996,0.5190486,0.046673007,99.9399,463.97388,166.84456,2.8139331,1.9800686,0.6122457,0.9995204,0.17284818,117.8674,0.33095142,7.484291e-07,1.8189243e-07,0.009171665,1.0036317e-07
436,0.06793973,0.09261305630207062,0.09256641566753387,0.0,-0.005487384,0.52430034,0.04654536,99.94842,683.768,165.73024,2.9096632,2.0480103,0.51366985,0.9996917,0.17780843,93.9067,0.27812293,7.322821e-08,1.2828378e-06,0.009157036,4.6517217e-09
437,0.06643342,0.09372685849666595,0.09341179579496384,0.0,-0.0073580374,0.5210577,0.04568774,99.841,648.94965,166.69058,3.0017197,1.9630243,0.62065184,0.99984616,0.17691468,90.51679,0.39125788,5.157784e-07,2.0108853e-06,0.009044705,8.258944e-09
438,0.066697754,0.0905957743525505,0.09051144123077393,0.0,-0.005527264,0.53391546,0.04484095,99.92089,640.08655,165.14108,2.859171,1.5774617,0.98365414,0.99993265,0.17566055,164.77443,0.26508152,6.494612e-08,1.795095e-06,0.009246569,1.5361005e-07
439,0.066016205,0.0919262021780014,0.09184793382883072,0.0,-0.0054693245,0.51964843,0.04560407,99.99986,698.9607,165.64885,2.9637222,1.7673081,0.8131769,0.99999547,0.17843284,36.787262,0.3652075,1.5381299e-07,2.2066374e-07,0.009221686,4.5492086e-09
440,0.06522329,0.08852333575487137,0.08825816959142685,0.0,-0.005703819,0.5089814,0.053156048,99.845406,690.9547,166.61299,2.833748,1.6117249,0.9297314,0.99914676,0.17645347,70.59072,0.1149917,2.461027e-07,3.8280946e-06,0.009318164,2.5718245e-07
441,0.06724061,0.09317720681428909,0.09265302866697311,0.0,-0.0055008708,0.50753176,0.048736986,99.99802,605.4867,163.23529,3.0754635,1.6701605,0.868611,0.9999489,0.17379978,87.813896,0.67895824,1.4510884e-07,6.790272e-08,0.009421047,1.7607922e-08
442,0.06501782,0.09221939742565155,0.09211423248052597,0.0,-0.005858543,0.516307,0.049162917,99.89522,474.24115,164.02576,3.0212703,1.8455583,0.7709619,0.99995565,0.18053707,194.7305,0.42140478,2.401614e-07,2.0545851e-06,0.009265367,1.2775644e-07
443,0.0677992,0.09711925685405731,0.09684641659259796,0.0,-0.0062726503,0.51686513,0.044837076,99.9953,532.24316,163.23903,2.9009933,1.8024669,0.78570247,0.9995372,0.182652,103.23667,0.033860397,1.9956226e-06,3.5112155e-08,0.009023196,2.0909857e-08
444,0.06567914,0.09146279841661453,0.09142784774303436,0.0,-0.006222388,0.5280052,0.044312302,99.978386,699.39703,165.04178,2.9769382,2.0889766,0.5363596,0.9998924,0.17659435,83.21507,0.92742616,1.7044225e-07,1.1662082e-06,0.0091001,2.6928669e-08
445,0.06632886,0.09170956164598465,0.09123802185058594,0.0,-0.005480496,0.5007971,0.047361124,99.89384,699.68823,166.25983,2.9198854,1.6986086,0.8807937,0.99996847,0.17650472,136.4378,0.7617348,7.174236e-07,3.427617e-07,0.009237453,2.769749e-08
446,0.06551065,0.09289953857660294,0.0926906019449234,0.0,-0.005513695,0.5157523,0.04863764,99.868225,691.81085,164.01985,2.960729,1.6981637,0.8862594,0.9997702,0.17733577,37.025402,0.5545022,4.022109e-07,6.855622e-07,0.009371193,8.976657e-09
447,0.06781607,0.09260410815477371,0.09241694957017899,0.0,-0.0054716533,0.52289957,0.04488142,99.99841,694.5285,166.70578,2.9002378,1.5500659,1.0499294,0.9997019,0.1805601,129.20795,0.05862599,2.574491e-07,2.1374493e-07,0.009103703,3.3319566e-08
448,0.06711215,0.0906130000948906,0.09047732502222061,0.0,-0.0074110543,0.5290431,0.04349804,99.74353,572.6546,163.90918,3.0239208,1.8753598,0.7137109,0.9993295,0.17481442,116.263695,0.4376814,1.8676369e-06,3.2070747e-07,0.009298243,1.3455941e-07
449,0.06720988,0.09367985278367996,0.09346839040517807,0.0,-0.0055553517,0.5237833,0.04802299,99.99398,428.58746,164.56276,2.9758646,1.7447025,0.8396054,0.9994397,0.18029915,168.6645,0.9873405,2.777821e-07,8.086421e-07,0.009327452,7.6113e-08
450,0.068019554,0.09240759164094925,0.09205220639705658,0.0,-0.0058367224,0.55745196,0.040803157,99.9629,697.023,166.22963,2.8940623,1.6813221,0.85199356,0.9999009,0.17479552,100.06619,0.4303632,1.0713704e-07,7.83272e-07,0.009090337,7.6118045e-09
451,0.07004016,0.08940836787223816,0.08907340466976166,0.0,-0.005552437,0.50224537,0.048546225,99.975426,698.95276,166.78017,2.828092,1.8159581,0.75738823,0.999961,0.17774469,73.426956,0.8349317,4.4628723e-07,8.657101e-08,0.009266079,9.861191e-09
452,0.06501533,0.09082040190696716,0.08999206870794296,0.0,-0.0072312425,0.5572805,0.04183178,99.966064,697.3789,167.16599,2.8025212,1.6392672,0.9703578,0.9999213,0.17484061,143.86496,0.30468866,2.1380481e-07,2.2505578e-06,0.009053909,1.2940048e-07
453,0.062777296,0.09291085600852966,0.0927228257060051,0.0,-0.006562061,0.5048513,0.05125999,99.779816,696.8868,166.54544,2.93244,1.6301386,0.9352848,0.99969643,0.17926174,87.668274,0.4147393,1.814007e-07,5.943098e-07,0.009393277,2.7350653e-08
454,0.06604254,0.0926111564040184,0.09251256287097931,0.0,-0.0058015464,0.5245772,0.047576033,99.96875,690.78406,166.71706,2.9069953,1.8463641,0.6951759,0.99905556,0.17527372,68.10502,0.60791975,8.120913e-07,5.2436707e-07,0.009236157,4.9747523e-08
455,0.06529016,0.09259387850761414,0.09221760928630829,0.0,-0.0056713917,0.5316061,0.04624397,99.90557,692.9747,167.83171,2.9021945,2.0758314,0.5507718,0.9996964,0.17928766,47.120117,0.40769416,4.571104e-09,2.4234708e-07,0.009132883,1.704809e-08
456,0.06573578,0.09699950367212296,0.09621584415435791,0.0,-0.0054967236,0.49665383,0.047642704,99.981705,692.0517,164.75706,2.9581976,1.5263511,1.0504181,0.99982965,0.18400852,41.861683,0.811453,4.669332e-07,2.1974738e-06,0.008923392,1.2809447e-08
457,0.06541522,0.09324956685304642,0.09297368675470352,0.0,-0.0066875215,0.5563553,0.040613715,99.81278,424.67322,162.83723,2.9394367,1.5118296,1.0171285,0.999969,0.17572315,172.7306,0.81887275,1.6693622e-07,2.8025959e-06,0.009151539,2.102546e-07
458,0.06454372,0.09445132315158844,0.09434019774198532,0.0,-0.0055839345,0.52756184,0.04383178,99.98429,636.40985,164.65985,3.0889914,1.6181782,1.0128018,0.99957526,0.17506854,130.42493,0.26744753,5.99348e-07,2.882478e-07,0.00910555,3.101281e-08
459,0.06643595,0.09208497405052185,0.0915069729089737,0.0,-0.0059666834,0.5734811,0.037894268,99.99377,699.34015,163.69388,2.9426107,1.5782149,0.940655,0.9999539,0.17786668,110.660095,0.48012367,1.691569e-07,1.3276754e-06,0.009139736,1.2738275e-08
460,0.069733016,0.09163695573806763,0.0915975272655487,0.0,-0.0055537815,0.51013637,0.0492557,99.78032,659.6786,164.7468,2.9819713,1.4439261,1.0561719,0.9995169,0.17966893,96.5414,0.09004044,4.3382215e-07,1.7732444e-06,0.00920912,2.6045157e-08
461,0.06680146,0.08844863623380661,0.08833988010883331,0.0,-0.007089596,0.5327251,0.045051455,99.899895,691.10974,165.8682,2.8430734,1.4846691,1.1112769,0.9998059,0.17643674,169.39459,0.09893716,6.464245e-07,7.25082e-07,0.0092363935,9.107884e-09
462,0.06581325,0.0901334285736084,0.0893339067697525,0.0,-0.005725768,0.5481897,0.046327602,99.98001,563.60364,162.94505,2.964933,1.7859238,0.73467773,0.99993885,0.17298183,160.99464,0.8448943,1.280738e-07,3.2844426e-07,0.009306853,7.413947e-09
463,0.06420744,0.09295523911714554,0.0928984135389328,0.0,-0.005615675,0.52250636,0.04702108,99.97774,689.135,164.87337,2.931775,1.5854459,0.97288775,0.99986345,0.1794861,129.51717,0.30536395,7.4274425e-08,1.7960155e-06,0.009097416,6.889986e-09
464,0.06739503,0.09290345013141632,0.09242302924394608,0.0,-0.005951159,0.5477017,0.04491444,99.92615,686.4288,166.83817,2.8880806,1.7538904,0.7794189,0.9995202,0.17757344,117.230965,0.15401359,6.165915e-07,3.75981e-06,0.009188189,2.216626e-08
465,0.06626314,0.09224217385053635,0.09202335774898529,0.0,-0.0059695286,0.51302296,0.04545666,99.595505,617.39996,165.12453,2.9390447,1.741065,0.80868334,0.99830097,0.1774646,61.459446,0.65278363,1.4711393e-06,6.585177e-08,0.009217465,9.269138e-08
466,0.06482734,0.09095067530870438,0.0907704159617424,0.0,-0.005569627,0.53741294,0.045601834,99.98378,694.9715,164.94513,2.8938365,1.7269248,0.8319107,0.9999883,0.17868908,68.73133,0.83207417,8.312183e-08,1.933188e-07,0.009182713,2.084666e-08
467,0.064073615,0.09160766750574112,0.09092111140489578,0.0,-0.005945035,0.5650651,0.04168688,99.91536,696.9681,165.83302,2.9622576,1.9947232,0.58259916,0.9998355,0.17486842,98.823746,0.7315318,3.6411353e-07,5.318862e-07,0.009200233,1.3766555e-08
468,0.06627581,0.09560085833072662,0.09679660946130753,0.0,0.08922337,0.6150098,0.03466411,99.974785,699.20184,164.10823,2.8737838,1.8481874,0.771379,0.99986154,0.18712923,73.17691,0.28017002,1.9186709e-07,1.3643198e-07,0.008825661,2.3270696e-09
469,0.064254574,0.09191816300153732,0.09177596122026443,0.0,-0.007413721,0.51987493,0.04540797,99.9641,696.37897,163.4931,3.0273738,1.4114803,1.1978265,0.9998261,0.17874277,26.2911,0.8002822,2.6030247e-07,5.15824e-07,0.009206332,1.7381955e-08
470,0.06558115,0.09259754419326782,0.0923457145690918,0.0,-0.005621358,0.50101835,0.053433567,99.995605,356.38986,164.03572,2.8933084,1.7657968,0.8128094,0.99965906,0.1819807,80.10772,0.25178906,4.4832532e-07,1.1850088e-06,0.009127831,8.5169685e-09
471,0.06493639,0.09077288210391998,0.09025286883115768,0.0,-0.0058540106,0.5467793,0.043142136,99.97272,690.49097,168.0317,2.8295305,1.7422789,0.7786956,0.9998799,0.17814183,37.884907,0.49979913,4.2083644e-07,4.431918e-07,0.009138885,8.519899e-08
472,0.06242009,0.09378796815872192,0.09362117201089859,0.0,-0.0055145742,0.54933256,0.039564304,99.9725,693.0063,162.82602,3.0114222,1.864613,0.74435365,0.9997141,0.17484747,131.26987,0.7308454,5.7926982e-08,3.145504e-08,0.009100116,3.636846e-08
473,0.06615627,0.093693807721138,0.09485036879777908,0.0,-0.0058388067,0.47053882,0.04943832,97.638435,686.4743,155.09575,3.0817597,3.1152065,8.241226,0.9983162,2.4999864e-07,36.157562,0.013599872,0.00682715,7.319046e-08,0.00016732072,2.4754531e-06
474,0.06623134,0.08958535641431808,0.09139522165060043,0.0,0.08521715,0.628269,0.034254182,99.9267,698.8064,164.36298,2.7385962,1.5098256,1.0554109,0.99997354,0.1765791,22.0521,0.5496927,8.227148e-08,2.7149542e-06,0.008835938,1.2411112e-07
475,0.064894095,0.09278960525989532,0.09265930950641632,0.0,-0.0054955226,0.51858604,0.04760089,99.99166,481.41092,165.73595,2.89498,1.7252821,0.8816419,0.9996627,0.17737564,135.71704,0.38473663,1.1961649e-07,9.65793e-07,0.009156363,2.498355e-08
476,0.06481227,0.0940123051404953,0.09344310313463211,0.0,-0.0055400864,0.55417913,0.043815717,99.97989,676.523,163.54227,2.949123,1.8817946,0.704631,0.9999598,0.17590602,143.54828,0.7757615,5.0258603e-07,4.1600822e-07,0.009240986,2.0330613e-09
477,0.06308839,0.0936528667807579,0.09337624162435532,0.0,-0.005741709,0.5114514,0.046259217,99.82865,516.3885,162.49242,3.0285914,1.6162384,0.9881886,0.9997091,0.1788204,103.70844,0.8726872,1.5579695e-07,2.2229106e-06,0.009199724,9.875034e-10
478,0.06506611,0.0915088802576065,0.09140855818986893,0.0,-0.005581345,0.5261682,0.048152115,99.92938,687.86487,165.60556,2.9334223,1.7560977,0.8514744,0.9998058,0.17464098,149.5913,0.32748905,2.8014543e-07,1.1143439e-07,0.009238874,2.4308038e-08
479,0.065554865,0.09297660738229752,0.09282243996858597,0.0,-0.006127678,0.5366698,0.04491447,99.9126,492.3111,163.66472,3.0243266,1.7640558,0.8753707,0.9998682,0.17880504,111.34882,0.13695592,1.8628074e-07,2.7943903e-08,0.009020803,4.67109e-08
480,0.06620368,0.0929117500782013,0.09269117563962936,0.0,-0.005972461,0.53725064,0.04266466,99.83859,534.9818,161.76321,2.892683,1.6269407,0.9350788,0.99980646,0.18113062,73.03466,0.37253368,5.4868127e-07,7.1839804e-07,0.009013055,1.9433369e-08
481,0.062981665,0.09119841456413269,0.09094582498073578,0.0,-0.0071938927,0.54577404,0.042065654,99.97682,684.68854,163.18883,2.871484,1.4424294,1.0625789,0.99981856,0.17587596,151.4544,0.15295734,2.6546152e-07,1.2014706e-06,0.009028981,1.2779769e-07
482,0.06486604,0.09181007742881775,0.09175935387611389,0.0,-0.0054597287,0.55326617,0.03981918,99.37018,689.216,164.27403,2.9722896,2.5393,0.017791858,0.99859375,0.009130201,54.979454,0.6733076,3.2664313e-06,9.73669e-08,0.17571802,7.3505994e-06
483,0.06466972,0.09092684835195541,0.0908442884683609,0.0,-0.006215549,0.5231772,0.04673809,99.97431,678.3862,166.64459,2.9720707,1.7011337,0.9282286,0.9998594,0.17791562,185.99123,0.63095933,1.0648196e-06,2.1228223e-07,0.009184006,1.1561988e-08
484,0.06474889,0.09344486147165298,0.09321210533380508,0.0,-0.005582835,0.5259856,0.04341385,99.88122,698.84503,164.03888,3.057755,1.8865931,0.7034997,0.9994558,0.17726539,108.87337,0.4234463,6.5828215e-07,4.702113e-08,0.009271811,4.4101167e-08
485,0.067976445,0.09655917435884476,0.0964566171169281,0.0,-0.0055809463,0.5231097,0.04651149,99.92849,401.35675,163.59338,2.9993784,1.5051359,1.0734459,0.9999588,0.1827156,69.65741,0.53988576,2.4232278e-07,3.4698556e-07,0.009042283,1.1252518e-08
486,0.06493764,0.09194602072238922,0.09184818714857101,0.0,-0.0058034565,0.527203,0.047044322,99.94219,698.4029,164.82681,2.978815,1.5619358,1.048125,0.9995917,0.18014744,56.92777,0.8417745,8.9710664e-07,1.3547625e-06,0.009221866,6.390186e-09
487,0.06665848,0.09412848204374313,0.09402165561914444,0.0,-0.005471963,0.51160485,0.048010554,99.92726,352.12195,162.78702,2.9949963,2.0461962,0.58343494,0.99964416,0.18128555,79.26157,0.150412,1.7837579e-07,3.8175173e-07,0.009184972,5.0291593e-09
488,0.0659164,0.09118106961250305,0.09111183136701584,0.0,-0.005627892,0.5199088,0.045764122,99.98203,698.8073,165.08685,2.9298332,1.7558304,0.85383993,0.9999427,0.17725104,146.90257,0.6004003,9.60575e-08,6.0177683e-07,0.009119212,5.2587097e-08
489,0.065690435,0.09274572879076004,0.09265830367803574,0.0,-0.005518003,0.51928747,0.045186788,99.99467,695.3969,164.81808,2.9708502,1.4381689,1.1280828,0.9997235,0.17785826,185.99887,0.25546637,1.0946566e-06,3.6184616e-07,0.0091686025,1.1742743e-08
490,0.068529956,0.09195851534605026,0.09146737307310104,0.0,-0.00741311,0.5444164,0.04129703,99.85302,699.9223,165.60818,2.8101792,1.622871,0.91771406,0.9997661,0.17484476,68.18314,0.08048292,1.0946807e-07,2.1315915e-07,0.008957846,5.647797e-09
491,0.06418041,0.09394025057554245,0.0937936007976532,0.0,-0.005831323,0.52454257,0.045593563,99.90477,687.5186,163.76707,3.0201318,1.8979552,0.6407512,0.9992045,0.18065646,70.04286,0.048132166,2.0064465e-07,8.499963e-07,0.009265569,1.43399586e-08
492,0.06502285,0.09475979208946228,0.09451601654291153,0.0,-0.0055646338,0.4975526,0.05012441,99.93724,680.3283,165.98657,2.9768322,1.473286,1.0755978,0.99994934,0.17948239,139.03836,0.6846553,1.7957706e-08,9.74381e-07,0.009290727,4.045205e-08
